"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Award'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Nominated work'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Category'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Result'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2004'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'ASCAP Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 4, 'value': '""Toxic""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Most Performed Song'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Most Performed Song'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Grammy Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Dance Recording'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ivor Novello Award'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Most Performed Work'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Swedish Government'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Bloodshy and Avant'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Music Export Award'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Swedish Music Publishers Association Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Biggest International Success'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'European Border Breakers Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miike Snow'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Border Breakers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'International Dance Music Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Galantis'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Breakthrough Artist'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Grammy Awards'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '""Runaway (U & I)""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Best Dance Recording'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nominated'}"
