"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1837'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oberlin College (co-educational classes began in 1833)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1844'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hillsdale College'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1845'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Franklin College (co-ed secondary-level classes began in 1842 at ""Indiana Baptist Manual Labor Institute""; chartered as Franklin College in 1845)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1847'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baylor College (until 1851 Baylor offered ""coeducation"" in the same building, although in separate classes; after 1851 the school fully segregated the sexes until 1887)[unreliable source?]'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1849'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New-York Central College (disestablished 1860) Otterbein University'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1851'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Waynesburg College'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1852'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Westminster College'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1853'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Antioch College Lawrence University (co-ed secondary classes began in 1849) Willamette University (co-ed secondary classes began in 1842)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1854'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Muskingum University Pacific University (co-ed secondary classes began in 1849) Urbana University (co-ed secondary classes began in 1850)[citation not found]'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1855'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bates College University of Iowa (first coeducational public or state university in the United States)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1856'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baldwin University (now Baldwin Wallace University) (co-ed secondary classes began in 1845) St. Lawrence University Wilberforce University (first coeducational HBCU in the United States)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1857'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alfred University (co-ed secondary classes began in 1836; it received its university charter in 1857) Hamline University (co-ed secondary classes began in 1854)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1858'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of Mount Union (co-ed classes began in 1846; chartered as college in 1858)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1859'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cooper Union (free college; enrollment open to all genders, races, religions, economic classes) Olivet College (co-ed secondary classes began in 1844; chartered as college in 1859)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1860'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wheaton College (Illinois)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1861'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'North Central College (as Plainfield College)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1862'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baker University (co-ed secondary classes began in 1858)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1863'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kansas State University'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1866'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of Wisconsin–Madison (women admitted to classes in the ""Normal Department"" in 1863 and all college classes about 1866, although separate Female College and separate graduation existed until 1874)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1867'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carleton College DePauw University Hiram College (co-ed secondary classes began in 1850) Indiana University Lebanon Valley College McDaniel College'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1868'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oregon State University (co-ed secondary classes began about 1858; chartered as college in 1868) University of Missouri'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1869'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Berea College Boston University Iowa State University University of Kansas (co-ed secondary classes began in 1866) University of Minnesota Northwestern University Ohio University Swarthmore College Washington University in St.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1870'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'University of California, Berkeley Cornell University University of Illinois University of Iowa Medical School Knox College Michigan State University College of Wooster'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1871'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'California Wesleyan College Colby College (until 1890, when women were resegregated into separate classes) University of Michigan University of Nebraska-Lincoln Pennsylvania State University Syracuse University University of Vermont'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1872'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tusculum College University of Akron (at that time ""Buchtel College"") University of Maine University of Washington (co-ed secondary classes began in 1861; the school was closed at various times between 1862 and 1869) Wesleyan University (until 1912, when it became all male once again)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1873'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'North Georgia College & State University (then North Georgia Agricultural College; since 2013 merged into the University of North Georgia) Ohio State University Texas Christian University'}"
