"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Season'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Player'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Pos.'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Cl.'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Team'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Games played'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Steals'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'SPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Ref.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1985–86'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Darron Brittman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sr'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Chicago State'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '139'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.96'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1986–87'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tony Fairley'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sr'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Charleston Southern'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '114'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.07'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1987–88'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Aldwin Ware'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sr'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Florida A&M'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '142'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.90'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1988–89'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kenny Robertson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jr'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cleveland State'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '111'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.96'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1989–90'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ronn McMahon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sr'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eastern Washington'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '130'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.48'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990–91'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Van Usher'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jr'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tennessee Tech'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '104'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.71'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1991–92'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Victor Snipes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'So'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Northeastern Illinois'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '86'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.44'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1992–93'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jason Kidd*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fr'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'California'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '110'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993–94'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shawn Griggs'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'G'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sr'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Southwestern Louisiana'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '120'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
