"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Manufacturer'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Part Number'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Production Active'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'IC Process'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Timer Total'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Supply Min (Volt)'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Supply Max (Volt)'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '5V Supply Iq (μA)'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Frequency Max (MHz)'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Remark'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Datasheet'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Custom Silicon Solutions'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CSS555'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CMOS'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Low Voltage, Lowest Current Internal EEPROM configuration'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Diodes Incorporated'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ZSCT155'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'No'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CMOS'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '150'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lowest supply voltage'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Intersil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ICM7555'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CMOS'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '40'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lowest current of common parts'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Intersil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ICM7556'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CMOS'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '80'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lowest current of common parts'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan Radio Company'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NJM555'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bipolar'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.1*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SIP-8 package'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Microchip Technology'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MIC1555'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CMOS'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '240'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.0*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SOT23-5 package'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ON Semiconductor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'LM555'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bipolar'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.1*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Signetics'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NE555'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'No'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bipolar'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.1*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'First 555 timer DIP-8 and TO5-8 package'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Signetics'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NE556'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'No'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bipolar'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6000'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.1*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'First 556 timer DIP-14 package'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Signetics'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NE558'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'No'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bipolar'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4800*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.1*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'First 558 timer DIP-16 package'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
