"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Tournament'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Prize (US$/EU€)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1989'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$10,000 No Limit Hold'em World Championship""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$755,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1992'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$5,000 Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$168,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$1,500 No Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$161,400'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$2,500 No Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$173,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$5,000 Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$138,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1997'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$3,000 Pot Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$204,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2001'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$2,000 No Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$316,550'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$2,500 Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$171,400'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$3,000 No Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$410,860'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$1,000 No Limit Hold'em with rebuys""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$631,863'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$1,500 No Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$637,254'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$2,500 Seven-Card Razz'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$182,793'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012E'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""€10,450 No Limit Hold'em Main Event""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '€1,022,376'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$10,000 Seven-Card Razz'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$271,105'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""$5,000 No Limit Hold'em""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '$485,082'}"
