"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Film'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Language'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Director'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Producer'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Writer'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1989'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Siva'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Telugu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nandi Award for Best Director Nandi Award for Best First Film of a Director Filmfare Award for Best Film – Telugu International Film Festival of India'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shiva'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hindi'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Remake of Siva crime film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1991'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kshana Kshanam'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Telugu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dubbed into Hindi as Hairaan Nandi Award for Best Director road movie'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1992'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Antham / Drohi'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hindi / Telugu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bilingual film crime film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1992'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Raat/Raatri'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hindi/Telugu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hindi-Telugu bilingual horror film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gaayam'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Telugu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Political drama'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Money'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Telugu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Remade as Love Ke Liye Kuch Bhi Karega Nandi Award for Best Feature Film (Silver Nandi) comedy film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Govinda Govinda'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Telugu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'thriller film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thiruda Thiruda'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tamil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'road movie'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1995'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rangeela'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hindi'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Filmfare Award for Best Story Nominated, Filmfare Award for Best Film Nominated, Filmfare Award for Best Director romantic comedy'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1995'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Money Money'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Telugu'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'comedy film'}"
