"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Track Name'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Artist'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Peak chart position (Beatport)'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Label'}"
"{'column_span': 1, 'is_header': False, 'row_span': 6, 'value': '2013'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""For Life""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Inkfish'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'PHW'}"
"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""Lilt""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Weepee'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Colorize (Enhanced)'}",
"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""Piercing the Fog""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Blizzard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Armada Music'}",
"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""Labour of Love""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jaytech (featuring Nathan Grainger)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '31'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anjunabeats'}",
"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""Fly Me Home""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'LTN and Apsara'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Silk Music'}",
"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""Two to One""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Adam Szabo and Johan Vilborg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Enhanced Music'}",
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2014'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""It\'s A Funky Record""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'PROFF and Vadim Soloviev'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Intricate Records'}"
"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""City Lights""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Justin Oh (featuring Jonny Rose)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '84'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arrival (Silk Music)'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '""This is Us""'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nigel Good'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Silk Music'}"
