"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Portfolio'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Minister'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Term of office'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Council President'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Johan Henrik Deuntzer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 14 January 1905'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Foreign Minister'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Johan Henrik Deuntzer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 14 January 1905'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Finance Minister'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Christopher Friedenreich Hage'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 14 January 1905'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Interior Minister'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Enevold Frederik Adolf Sørensen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 14 January 1905'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Justice Minister'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Peter Adler Alberti'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 24 July 1908'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kultus Minister'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jens Christian Christensen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 14 January 1905'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'War Minister'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vilhelm Herman Oluf Madsen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 14 January 1905'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Navy Minister'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ferdinand Henrik Jøhnke'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 14 January 1905'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Minister for Public Works'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Viggo Hørup Christopher Friedenreich Hage'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 15 February 1902 15 February 1902 – 14 January 1905'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party Venstre Reform Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Minister for Iceland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Peter Adler Alberti Hannes Hafstein'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 1 February 1904 1 February 1904 – 12 October 1909'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party Home Rule Party'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Minister for Agriculture'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ole Hansen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 July 1901 – 24 July 1908'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Venstre Reform Party'}"
