"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Team'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Home city/suburb'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Stadium'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Capacity'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bohemians'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Phibsborough'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dalymount Park'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bray Wanderers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bray'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carlisle Grounds'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cork City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cork'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Turners Cross'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7,500'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Derry City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Northern Ireland Derry'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brandywell Stadium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7,700'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Drogheda United'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Drogheda'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Park'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dundalk'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dundalk'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oriel Park'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4,500'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Finn Harps'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ballybofey'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Finn Park'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Galway United'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Galway'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eamonn Deacy Park'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Limerick'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Limerick'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Markets Field'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shamrock Rovers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tallaght'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tallaght Stadium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6,000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sligo Rovers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sligo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Showgrounds'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4,500'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""St Patrick's Athletic""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Inchicore'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Richmond Park'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5,350'}"
