"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Time'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Name'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Club'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Meet'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Location'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Ref'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50m freestyle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26.15'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vietnam'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26 August 2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Southeast Asian Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kuala Lumpur, Malaysia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100m freestyle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '55.76'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vietnam'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '23 August 2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Southeast Asian Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kuala Lumpur, Malaysia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '200m freestyle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:58.82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3 June 2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arena Pro Swim Series'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Indianapolis, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '400m freestyle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:07.96'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 June 2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arena Pro Swim Series'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Indianapolis, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '800m freestyle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8:34.85'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""People's Army of Vietnam""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6 June 2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Southeast Asian Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Singapore, Singapore'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1500m freestyle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16:28.18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'St. Augustine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 May 2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arena Pro Swim Series'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlanta, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50m backstroke'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29.26'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""People's Army of Vietnam""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12 December 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Asian Youth Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nanjing, China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50m backstroke'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29.26'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '='}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vietnam'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25 August 2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Southeast Asian Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kuala Lumpur, Malaysia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100m backstroke'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:01.89'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nguyễn Thị Ánh Viên'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vietnam'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '21 August 2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Southeast Asian Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kuala Lumpur, Malaysia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
