"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Rank in the fifty states, 2018'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Rank in states & territories'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Name'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Population estimate, July 1, 2018'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Census population, April 1, 2010'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Percent increase from 2010-2018'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Total seats in the U.S. House of Representatives, 2013–2023'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Estimated population per electoral vote, 2018'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Estimated population per House seat, 2018'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Census population per House seat, 2010'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Percent of the total U.S. population, 2018'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'California'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39,557,045'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37,254,523'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6.2%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '53'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '719,219'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '746,359'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '702,885'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11.96%'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Texas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28,701,845'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25,145,561'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14.1%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '755,312'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '797,273'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '698,503'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8.68%'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Florida'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '21,299,325'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18,801,310'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13.3%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '27'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '734,459'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '788,864'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '696,468'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6.44%'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19,542,209'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19,378,102'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.8%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '27'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '673,869'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '723,786'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '717,707'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.91%'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pennsylvania'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12,807,060'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12,702,379'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.8%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '640,353'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '711,503'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '705,715'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.87%'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Illinois'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12,741,080'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12,830,632'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.7%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '637,054'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '707,838'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '712,864'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.85%'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ohio'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11,689,442'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11,536,504'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.3%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '649,413'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '730,590'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '721,032'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.53%'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Georgia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10,519,475'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9,687,653'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8.6%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '657,467'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '751,391'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '691,975'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.18%'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'North Carolina'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10,383,620'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9,535,483'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8.9%'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '692,241'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '798,740'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '733,498'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.14%'}"
