"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '#'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year(s) Honored'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Best Picture'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Number of viewers'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Rating'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Host(s)'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Venue'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Broadcast partner(s)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 16, 1929'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1927/28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wings'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Douglas Fairbanks William C. deMille'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hollywood Roosevelt Hotel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'none'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 3, 1930'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1928/29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Broadway Melody'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'William C. deMille'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Ambassador Hotel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KNX-AM'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3rd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 5, 1930'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1929/30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'All Quiet on the Western Front'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Conrad Nagel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KNX-AM'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 10, 1931'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1930/31'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cimarron'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lawrence Grant'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Biltmore Hotel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KHJ-AM'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 18, 1932'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1931/32'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Grand Hotel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lionel Barrymore Conrad Nagel'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Ambassador Hotel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KECA-AM'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 16, 1934'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1932/33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cavalcade'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Will Rogers'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'none'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 27, 1935'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1934'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'It Happened One Night'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Irvin S. Cobb'}","{'column_span': 1, 'is_header': False, 'row_span': 5, 'value': 'Biltmore Hotel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'none'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 5, 1936'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1935'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mutiny on the Bounty'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Frank Capra'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'none'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 4, 1937'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1936'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Great Ziegfeld'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '—'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'George Jessel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'none'}",
