"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Role'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Voice type'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Premiere Cast, 26 April 1923'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Candida'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'soprano'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Margaret Sheridan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baldo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'tenor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Francesco Merli'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Belfagor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'baritone'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mariano Stabile'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mirocleto (father)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'bass'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gaetano Azzolini'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Olympia (mother)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'mezzo-soprano'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anna Gramegna'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fidelia (sister)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'soprano'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thea Vitulli'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Maddalena (sister)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'soprano'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cesira Ferrari'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'an old man'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'baritone'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'a boy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'soprano'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Menica'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'mezzo-soprano'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ida Mannarini'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Don Biagio'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'bass'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Giovanni Azzimonti'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Majordomo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'baritone'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st companion'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'baritone'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd companion'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'baritone'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 3, 'is_header': False, 'row_span': 1, 'value': 'Chorus (s,a,t,b)'}",,
