"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Position'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Nationality'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Player'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Opponent'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Ground'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WH'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Scotland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jimmy Elder'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19 August 1950'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gillingham'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Priestfield Stadium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WH'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'England'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Len Jones'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19 August 1950'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gillingham'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Priestfield Stadium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'England'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Church'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19 August 1950'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gillingham'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Priestfield Stadium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'IF'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Scotland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Johnny McKim'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19 August 1950'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gillingham'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Priestfield Stadium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FB'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'England'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Harrison'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30 September 1950'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Northampton Town'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'County Ground'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WH'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Scotland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joe Locherty'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30 September 1950'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Northampton Town'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'County Ground'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'GK'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'England'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Barney Bircham'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17 February 1951'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Northampton Town'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Layer Road'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FB'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'England'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bill Rochford'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17 February 1951'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Northampton Town'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Layer Road'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FB'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wales'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Trevor Rowlands'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3 March 1951'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Southend United'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Layer Road'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
