"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Displacement'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Type'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Bore+0.0036/-0.0000'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Stroke+/-0.004'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '330 cu in (5.4 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FT'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.875 in (98.4 mm)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.5 in (88.9 mm)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '332 cu in (5.4 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'FE'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '4 in (101.6 mm)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.3 in (83.8 mm)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '352 cu in (5.8 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 5, 'value': '3.5 in (88.9 mm)'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '359 cu in (5.9 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FT'}","{'column_span': 1, 'is_header': False, 'row_span': 7, 'value': '4.05 in (102.9 mm)'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '360 cu in (5.9 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'FE'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '361 cu in (5.9 L)'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'FT'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '389 cu in (6.4 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '3.784 in (96.1 mm)'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '390 cu in (6.4 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FE'}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '391 cu in (6.4 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'FT'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.786 in (96.2 mm)'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '396 cu in (6.5 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 5, 'value': 'FE'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.2328 in (107.5 mm)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.514 in (89.3 mm)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '406 cu in (6.7 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.13 in (104.9 mm)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.784 in (96.1 mm)'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '410 cu in (6.7 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.05 in (102.9 mm)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.984 in (101.2 mm)'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '427 cu in (7.0 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.2328 in (107.5 mm)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.784 in (96.1 mm)'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '428 cu in (7.0 L)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.13 in (104.9 mm)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.984 in (101.2 mm)'}",
