"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Name'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Profession'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year Of Induction'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Forrest J Ackerman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Writer & collector of sci-fi books'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2009'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dario Argento'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Producer/Writer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tom Atkins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2010'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rick Baker'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Makeup'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mario Bava'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Writer/Special Effects/Cinematographer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2002'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tobin Bell'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2010'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rob Bottin'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Makeup/special effects'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Doug Bradley'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tim Burton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Producer/Writer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'James Cameron'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Producer/Writer/Editor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bruce Campbell'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Carpenter'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Writer/Producer/Editor/Composer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jeffrey Combs'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1992'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Roger Corman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Producer/Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2009'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Don Coscarelli'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Producer/Writer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2004'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wes Craven'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Writer/Producer/Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'David Cronenberg'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Writer/Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jamie Lee Curtis'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actress'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1997'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Peter Cushing'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1995'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joe Dante'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Producer/Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2001'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Guillermo del Toro'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Director/Producer/Writer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2002'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brad Dourif'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1999'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Robert Englund'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '?'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Larry Fessenden'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Producer/Writer/Director/Actor'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}"
