"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Commissioner'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Beginning Term Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Ending Term Year'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Robert Teague Milner'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1907'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1908'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Edward Reeves Kone'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1908'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1914'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fred Davis'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1915'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1920'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'George B. Terrell'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1921'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1930'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'James E. McDonald'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1931'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1950'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John C. White'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1951'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1977'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Reagan V. Brown'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1977'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1982'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jim Hightower'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1983'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rick Perry'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1991'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1998'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Susan Combs'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2006'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Todd Staples'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sid Miller'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
