"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Season'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Series'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Team Name'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Races'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Wins'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Poles'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'FLaps'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Podiums'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Points'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Final Placing'}"
"{'column_span': 1, 'is_header': True, 'row_span': 2, 'value': '2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Formula Ford UK'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eau Rouge Motorsport'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '186'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13th'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Formula Renault UK Winter Series'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AKA Lemac'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '58'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7th'}",
"{'column_span': 1, 'is_header': True, 'row_span': 2, 'value': '2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Formula Renault UK'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eucatex'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '166'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13th'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Formula Renault UK Winter Series'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fortec Motorsport'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '56'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7th'}",
"{'column_span': 1, 'is_header': True, 'row_span': 3, 'value': '2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Formula Renault UK'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fortec Motorsport'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '418'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3rd'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Formula Renault 2.0 Italia Winter Cup'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'BVM Minardi Team'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10th'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Formula 3 National Class'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carlin Motorsport'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13th'}",
"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Formula 3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'T-Sport'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '109'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6th'}"
"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British Formula 3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carlin Motorsport'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '238'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}"
