"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Title'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Role'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Rockin' Through the Decades""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Documentary'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1994'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Little Rascals'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Stymie's Girlfriend""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1998'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dr. Dolittle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Charisse Dolittle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2001'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dr. Dolittle 2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Charisse Dolittle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Nominated — NAACP Image Award for Outstanding Youth Actor/Actress Nominated — Kids' Choice Award for Favorite Female Movie Star""}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Princess Diaries 2: Royal Engagement'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Princess Asana'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fat Albert'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Danielle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Voice'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Everyone's Hero""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marti Brewster'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Voice'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'College Road Trip'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Melanie ""Mel"" Porter'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Executive producer'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tinker Bell'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Iridessa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Voice, direct-to-video'}",
