"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '#'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event Title'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Arena'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Location'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '80'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: Breakthrough 11'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 18, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yokohama Cultural Gymnasium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Yokohama, Kanagawa, Japan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1999 in Pancrase#Pancrase: Breakthrough 10ancrase: Breakthrough 10'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 28, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Namihaya Dome'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kadoma, Osaka, Japan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '78'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: Breakthrough 9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 25, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Korakuen Hall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Japan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '77'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: 1999 Anniversary Show'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 18, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo Bay NK Hall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Urayasu, Chiba, Japan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '76'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: Breakthrough 8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 4, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sendai Spring General Gymnasium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sendai, Miyagi, Japan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '75'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: 1999 Neo-Blood Tournament Second Round'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 1, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Korakuen Hall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Japan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '74'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: 1999 Neo-Blood Tournament Opening Round'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 1, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Korakuen Hall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Japan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '73'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: Breakthrough 7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 6, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Korakuen Hall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Japan'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '72'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pancrase: Breakthrough 6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 11, 1999'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Korakuen Hall'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Japan'}"
