"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Res.'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Record'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Opponent'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Method'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Round'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Time'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Location'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19–4–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kamaru Usman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 235'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 2, 2019'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lost the UFC Welterweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19–3–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Darren Till'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Submission (D'Arce choke)""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 228'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 8, 2018'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4:19'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dallas, Texas, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Defended the UFC Welterweight Championship. Performance of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18–3–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Demian Maia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 214'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 29, 2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anaheim, California, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Defended the UFC Welterweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17–3–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stephen Thompson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (majority)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 209'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 4, 2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Defended the UFC Welterweight Championship.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Draw'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16–3–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stephen Thompson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Draw (majority)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 205'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'November 12, 2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York City, New York, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Retained the UFC Welterweight Championship. Fight of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16–3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Robbie Lawler'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 201'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 30, 2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:12'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Atlanta, Georgia, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won the UFC Welterweight Championship. Performance of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15–3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kelvin Gastelum'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (split)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 183'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 31, 2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Catchweight (180 lbs) bout; Gastelum missed weight.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14–3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dong Hyun Kim'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC Fight Night: Bisping vs. Le'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 23, 2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:01'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Macau, SAR, China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Performance of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rory MacDonald'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 174'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 14, 2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vancouver, British Columbia, Canada'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13–2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carlos Condit'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (knee injury)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UFC 171'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 15, 2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dallas, Texas, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
