"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Ship'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Flag'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Dates'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Line'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'From'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'To'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Distance'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Days, hours, minutes'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Speed'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sirius'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1838'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 – 22 April'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'British & American'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Queenstown'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sandy Hook'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3,583 nautical miles (6,636 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18 d, 14 h, 22 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8.03 knots (14.87 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Great Western'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1838'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8 – 23 April'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'GW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Avonmouth'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3,220 nautical miles (5,960 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15 d, 12 h, 0 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8.66 knots (16.04 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Great Western'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1838'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 – 17 June'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'GW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Avonmouth'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3,140 nautical miles (5,820 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14 d, 16 h, 0 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8.92 knots (16.52 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Great Western'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1839'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18 May–31 May'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'GW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Avonmouth'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3,086 nautical miles (5,715 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13 d, 12 h, 0 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9.52 knots (17.63 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Columbia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1841'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 – 15 June'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cunard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Halifax'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2,534 nautical miles (4,693 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10 d, 19 h, 0 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9.78 knots (18.11 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Great Western'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1843'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29 April–11 May'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'GW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3,068 nautical miles (5,682 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12 d, 18 h, 0 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.03 knots (18.58 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cambria'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1845'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19 – 29 July'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cunard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Halifax'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2,534 nautical miles (4,693 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9 d, 20 h, 30 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.71 knots (19.83 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'America'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1848'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3 – 12 June'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cunard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Halifax'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2,534 nautical miles (4,693 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9 d, 0 h, 16 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11.71 knots (21.69 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Europa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1848'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14 – 23 October'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cunard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Halifax'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2,534 nautical miles (4,693 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8 d, 23 h, 0 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11.79 knots (21.84 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Asia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1850'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18 May–27 May'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cunard'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Halifax'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2,534 nautical miles (4,693 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8 d, 14 h, 50 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12.25 knots (22.69 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pacific'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1850'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11 – 21 September'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Collins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3,050 nautical miles (5,650 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10 d, 4 h, 45 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12.46 knots (23.08 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baltic'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1851'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6 – 16 August'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Collins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3,039 nautical miles (5,628 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9 d, 19 h, 26 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12.91 knots (23.91 km/h)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Baltic'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1854'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28 June – 7 July'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Collins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Liverpool'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New York'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3,037 nautical miles (5,625 km)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9 d, 16 h, 52 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13.04 knots (24.15 km/h)'}"
