"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Competition'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Venue'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Position'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 6, 'is_header': True, 'row_span': 1, 'value': 'Representing the Great Britain and England'}",,,,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1985'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'European Junior Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cottbus, East Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Discus throw'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '47.24 m'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1986'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'World Junior Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Athens, Greece'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shot put'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15.87 m'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18th (q)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Discus throw'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '46.95 m'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1989'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'World Cup'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Barcelona, Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shot put'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18.49 m'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Commonwealth Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Auckland, New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shot put'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18.54 m'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '1991'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Universiade'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sheffield, United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shot put'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18.81 m'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'World Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tokyo, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16th (q)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Discus throw'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '60.68 m'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1992'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Olympic Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Barcelona, Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '28th (q)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Discus throw'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '53.12 m'}"
