"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'State'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'State amphibian'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Binomial nomenclature'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Photo'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Alabama'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Red Hills salamander'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Phaeognathus hubrichti'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2000'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arizona'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arizona tree frog'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hyla eximia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1986'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'California'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'California red-legged frog'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rana draytonii'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2014'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Colorado'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Western tiger salamander'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ambystoma mavortium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Georgia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'American green tree frog'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hyla cinerea'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'American green tree frog 1.JPG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2005'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Idaho'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Idaho giant salamander'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dicamptodon aterrimus'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Illinois'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Eastern tiger salamander'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ambystoma tigrinum'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2005'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Iowa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'American bullfrog'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rana catesbeiana'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Unofficial'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kansas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Barred tiger salamander'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ambystoma mavortium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2005'}"
