"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Competition'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Venue'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Position'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Event'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 6, 'is_header': True, 'row_span': 1, 'value': 'Representing Trinidad and Tobago'}",,,,,
"{'column_span': 1, 'is_header': False, 'row_span': 4, 'value': '2005'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'CARIFTA Games (U-20)'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Bacolet, Trinidad and Tobago'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.79 (+1.7 m/s)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '41.05'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'World Youth Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Marrakesh, Morocco'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3rd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.55'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sprint medley relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:52.51'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 5, 'value': '2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CARIFTA Games (U-20)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Les Abymes, Guadeloupe'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.57 (0.0 m/s)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Central American and Caribbean Junior Championships (U-20)'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Port of Spain, Trinidad and Tobago'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.39 (+1.5 m/s)'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '40.80'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'World Junior Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Beijing, China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.47 (-0.5 m/s)'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '54th (h)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '200 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25.57 (-0.6 m/s)'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 6, 'value': '2007'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CARIFTA Games (U-20)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Providenciales, Turks and Caicos'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.41 (+1.2 m/s)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Pan American Junior Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'São Paulo, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.32'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '40.11'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Pan American Games'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Rio de Janeiro, Brazil'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9th (sf)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.34'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39.23'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'World Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Osaka, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22nd (qf)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.33'}",
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2008'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Central American and Caribbean Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Cali, Colombia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10th (sf)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.38'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.54'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Olympic Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Beijing, China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.06'}",
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2009'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Central American and Caribbean Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Havana, Cuba'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.29'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.73'}",,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'World Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Berlin, Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2nd (h)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.47'}",
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NACAC U23 Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miramar, Florida, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.19 (+1.7 m/s)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Central American and Caribbean Games'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Mayagüez, Puerto Rico'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '100 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.32'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 × 100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.24'}",,,
