"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Title'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Role'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Notes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nikita'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Al Qaeda No. 2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1 episode'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Poser'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bretten Thomason'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Combat Hospital'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Salman Zawab'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1 episode'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The 99'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hafiz the Preserver / Dave / Saad'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cut to the Chase'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jason'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'King'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Malik Atassi'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1 episode'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Open Heart'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jared Malik'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Recurring'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saving Hope'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Justin Srinivasan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1 episode'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Tom Clancy's Jack Ryan""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tarek Kassar'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV series'}"
