"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '#'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Image'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Rank'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Name'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Begin date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'End date'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'ref(s)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Colonel'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Augustin de La Balme'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 8, 1777'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 13, 1778'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Major General'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Philippe Charles Tronson de Coudray'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 11, 1777'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'September 15, 1777'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thomas Conway'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Major General'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thomas Conway'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'December 13, 1777'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 28, 1778'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Frederick von Steuben'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Major General'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Friedrich Wilhelm von Steuben'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 28, 1778'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 15, 1784'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'William North'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Major'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'William North'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 17, 1784'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 28, 1787'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '(acting)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lieutenant'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Henry De Butts'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 10, 1792'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 23, 1793'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '(acting)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Major'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Michael Rudolph'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 23, 1793'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 17, 1793'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '(acting)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Captain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Edward Butler'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 18, 1793'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 13, 1794'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '(acting)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Major'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Mills'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 13, 1794'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 27, 1796'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '(acting)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Major'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jonathan Haskell'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 27, 1796'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 1, 1796'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '(acting)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Captain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Edward Butler'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'August 1, 1796'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 27, 1797'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '(acting)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '-'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Major'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thomas H. Cushing'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'February 27, 1797'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 18, 1798'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
