"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Name'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Date elected'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'unknown (probably Wynne or More, below)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1682'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thomas Wynne'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1682/1683'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nicholas More'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1684'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John White'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1685'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arthur Cook'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1689'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Growdon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1690'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'unknown'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1691'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'William Clark'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1692'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Growdon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1693'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'David Lloyd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1694'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Edward Shippen'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1695'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Simcock'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1696'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Blunston'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1697'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Phineas Pemberton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1698'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Blunston'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1699'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Growdon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1700'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'David Lloyd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1703'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Growden'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1705'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'David Lloyd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1706'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Richard Hill'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1710'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Isaac Norris'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1712'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Growdon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1713'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'David Lloyd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1714'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Growdon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1715'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Richard Hill'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1716'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'William Trent'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1717'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jonathan Dickinson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1718'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'William Trent'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1719'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Isaac Norris'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1720'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jeremiah Langhorne'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1721'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Growdon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1722'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'David Lloyd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1723'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'William Biles, Jr.'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1724'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'David Lloyd'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1725'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Andrew Hamilton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1729'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jeremiah Langhorne'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1733'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Andrew Hamilton'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1734'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Kinsey'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1739'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Wright'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1745'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'John Kinsey'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1745/1746'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Isaac Norris (II)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1750'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thomas Leech'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1758'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Isaac Norris (II)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1758'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Thomas Leech'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1759'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Isaac Norris (II)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1759'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Benjamin Franklin'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1764'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Isaac Norris (II)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1764'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Fox'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1764'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Galloway'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1766'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joseph Fox'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1769'}"
