"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Team'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'GP'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'GS'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'MPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'FG%'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '3P%'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'FT%'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'RPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'APG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'SPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'BPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'PPG'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1989–90'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miami'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '77'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '60'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.439'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.246'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.734'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '13.6'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990–91'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miami'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '77'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '77'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.461'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.386'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.818'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17.4'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1991–92'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miami'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.469'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.391'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.836'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22.3'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1992–93'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miami'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.440'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.383'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.820'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19.0'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1993–94'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miami'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '81'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '81'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.467'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.382'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.880'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '21.1'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1994–95'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miami'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '36.8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.475'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.410'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.855'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22.3'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1995–96'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Charlotte'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39.8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.471'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.424'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.837'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '21.6'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1996–97'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Charlotte'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '78'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '42.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.477'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.470*'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.867'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26.8'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1997–98'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Charlotte'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '40.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.457'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.433'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.849'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '0.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22.3'}"
