"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Year'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Team'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'GP'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'GS'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'MPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'FG%'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': '3P%'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'FT%'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'RPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'APG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'SPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'BPG'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'PPG'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '35.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.473'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.417'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.842'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20.5'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.394'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.292'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.852'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '23.8'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.435'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.277'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.802'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5.8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '23.1'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '34.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.415'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.222'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.857'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24.0'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '19'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.420'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.280'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.884'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8.1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26.7'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.405'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.324'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.829'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '26.0'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38.8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.388'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.265'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.800'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '37.4'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39.2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.398'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.357'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.825'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29.3'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2019'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oklahoma City'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '39.4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.360'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.324'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.885'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8.8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '.6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22.8'}"
