"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Club'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Home city'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Stadium'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Finishing position last season'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'First season in division'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'First season of current spell in division'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Amorebieta'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Amorebieta-Etxano'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Urritxe'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011–12'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011–12'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Arenas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Getxo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gobela'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015–16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015–16'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Barakaldo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Barakaldo'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lasesarre'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1979–80'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012–13'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bilbao Athletic'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bilbao'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lezama'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1977–78'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2016–17'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Calahorra'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Calahorra'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'La Planilla'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st in Tercera División group 16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1988–89'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018–19'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cultural Durango'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Durango'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tabira'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st in Tercera División group 4'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1987–88'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018–19'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gernika'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Guernica'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Urbieta'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1994–95'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015–16'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gimnástica Torrelavega'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Torrelavega'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'El Malecón'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1st in Tercera División group 3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1987–88'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018–19'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Izarra'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Estella-Lizarra'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Merkatondoa'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '16th'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1990–91'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015–16'}"
